CO_CEP,Latitude,Longitude
12402250,-22.9132687,-45.4471758
17340116,-22.4795685,-48.5648897
61923060,-3.8617253,-38.6543596
13214692,-23.1814232,-46.8962348
60415390,-3.7592415,-38.5231978
5887000,-23.6751245,-46.7957155
39755000,-18.476494,-43.054214
12226370,-23.1867782,-45.8854538
8452330,-23.5383214,-46.6391624
8745000,-23.5401801,-46.2291597
68501523,-5.2868878,-49.0635393
89010160,-26.9160913,-49.0710432
69087045,1.9635842,-67.7824958
13106028,-22.9056391,-47.059564
13231500,-23.1959061,-46.7743583
5001000,-23.5383214,-46.6391624
66065188,-1.4680943,-48.4762049
28015025,-21.7858808,-41.33795
74740270,-16.680882,-49.2532691
56310310,-9.4026734,-40.5548749
63700150,-5.1796885,-40.6695861
55578000,-8.7322095,-35.10215
14025040,-21.1908212,-47.8085381
22740240,-22.9080777,-43.1790268
83390000,-25.2966387,-48.3249353
63020180,-7.2261732,-39.3242228
88380000,-26.7599204,-48.6795371
87306010,-24.0399361,-52.3815404
42803806,-12.6631893,-38.3044721
63502203,-6.376353,-39.3086121
47813470,-12.1304593,-44.9719332
47350000,-9.7411789,-41.8825932
21040360,-22.8790363,-43.2491583
46310000,-14.8457532,-42.4328959
25560500,-22.7839756,-43.3457664
63750000,-4.9374993,-40.2176045
91510740,-30.0665239,-51.1766055
35590014,-20.0236286,-45.5427842
3585080,-23.5383214,-46.6391624
22790710,-23.0127054,-43.4451924
75689066,-17.7408274,-48.6381465
35930078,-19.777257,-43.0098877
30421265,-19.9360064,-43.9782058
88130100,-27.6434039,-48.6676742
60873780,-3.8663293,-38.494677
69090750,1.9635842,-67.7824958
30190050,-19.9227318,-43.9450948
8450150,-23.5383214,-46.6391624
54430180,-8.2003539,-34.9318645
62770000,-4.2301817,-38.8870526
24935460,-22.914818,-42.8423588
96255000,-33.6864036,-53.4519917
91250690,-30.0324999,-51.2303767
4475210,-23.6994265,-46.6306091
54440071,-8.1165339,-35.0199865
8040440,-23.5383214,-46.6391624
63020070,-7.2261732,-39.3242228
93600820,-29.6583069,-51.1492678
54325445,-8.1162417,-35.0205
4464050,-23.5383214,-46.6391624
66083340,-1.4319095,-48.4770089
64000390,-5.0902277,-42.8129529
89211730,-26.3044898,-48.8486726
3641020,-23.5383214,-46.6391624
4406020,-23.5383214,-46.6391624
6473000,-23.4846853,-46.8633819
5786140,-23.5383214,-46.6391624
91750020,-30.1223394,-51.2175322
5171000,-23.5383214,-46.6391624
8380280,-23.5383214,-46.6391624
88102300,-27.5927756,-48.6146668
5618020,-23.5383214,-46.6391624
23060210,-22.9080777,-43.1790268
32603040,-19.9682446,-44.2128994
95045295,-29.1619667,-51.1693835
93310250,-29.6905705,-51.1429035
4437000,-23.5383214,-46.6391624
58062120,-7.1745502,-34.8060479
21875140,-22.9080777,-43.1790268
92200722,-29.9098485,-51.1883592
77006032,-10.1837852,-48.3336423
37530000,-22.4723429,-45.6161849
95180390,-29.2189937,-51.3405189
38740442,-18.9596306,-46.9833507
96055040,-31.7273327,-52.3165346
89219510,-26.2594328,-48.8542254
37560108,-22.2849869,-45.9223637
74620050,-16.680882,-49.2532691
89052002,-26.8921934,-49.0797673
26255291,-22.758548,-43.4597755
24425380,-22.8651033,-43.0667223
13163100,-22.5737108,-47.1729018
29295000,-20.5880868,-41.0054894
91250040,-30.0324999,-51.2303767
8161000,-23.5031299,-46.4153257
29146040,-20.34032,-40.39363
98780744,-27.8643546,-54.4779287
30642060,-19.9808164,-44.010963
5640001,-23.6076666,-46.7447771
85415000,-24.6264477,-53.3188244
91050220,-30.0324999,-51.2303767
74483060,-16.680882,-49.2532691
79490000,-19.4003191,-54.5749963
82510170,-25.4944375,-49.284271
88318500,-26.9267078,-48.696164
12282011,-23.1328283,-45.7520849
25510272,-22.7839756,-43.3457664
2849120,-23.5383214,-46.6391624
68700030,-1.1920043,-47.1807224
55010320,-8.2636044,-35.9601788
12236021,-23.1867782,-45.8854538
30510550,-19.9227318,-43.9450948
36417114,-20.5015168,-43.8564586
90150101,-30.0324999,-51.2303767
67145260,-1.3844893,-48.433755
29072070,-20.3200917,-40.3376682
9390500,-23.6818722,-46.4655555
88475000,-27.9041185,-49.1287395
85819700,-24.9554996,-53.4560544
36400972,-20.6889291,-43.7799704
69083210,1.9635842,-67.7824958
8225270,-23.5383214,-46.6391624
6754210,-23.6064009,-46.7601249
63435000,-6.4097336,-38.9499425
21842360,-22.9080777,-43.1790268
89231780,-26.3044898,-48.8486726
48608160,-9.4055138,-38.2761795
39400382,-16.6976459,-43.86788
16050480,-21.1950507,-50.4376279
9910140,-23.6864225,-46.5919608
78158034,-15.7087221,-56.1309731
55008140,-8.2636044,-35.9601788
45002055,-14.8570284,-40.8544709
77809200,-7.2086814,-48.2019829
60734155,-3.8117176,-38.5993666
98975000,-27.990704,-54.8389218
20735180,-22.9080777,-43.1790268
76410000,-14.3145833,-49.1521793
92310190,-29.9146974,-51.1852726
78055848,-15.5986686,-56.0991301
64645000,-6.9961331,-41.1363702
21550220,-22.9080777,-43.1790268
29702230,-19.0183481,-40.5367485
61930440,-3.8617253,-38.6543596
31560260,-19.9227318,-43.9450948
85580000,-25.9644763,-52.81583
8790420,-23.5711011,-46.1531218
29150570,-20.3275472,-40.3816927
60543322,-3.791582,-38.6053853
50070110,-8.0563407,-34.896661
12711040,-22.5783685,-44.9642044
68372040,-3.2037413,-52.2473616
85478000,-25.1192916,-53.0071928
22280030,-22.9533636,-43.1864715
25961110,-22.4344278,-42.9750719
45650230,-14.7578682,-39.4800568
41343140,-12.9822499,-38.4812772
30120070,-19.9227318,-43.9450948
24020000,-22.8661647,-43.1157974
5662000,-23.5383214,-46.6391624
88806056,-28.7051437,-49.4333167
53025020,-8.0102001,-34.8777267
40810420,-12.9822499,-38.4812772
40437030,-12.9822499,-38.4812772
86036350,-23.3112878,-51.1595023
65062470,-2.5295265,-44.2963942
45585000,-14.1885787,-39.7089529
64200200,-2.9014275,-41.7795664
4020001,-23.5383214,-46.6391624
79903314,-22.5028854,-55.7256099
4735002,-23.5383214,-46.6391624
30775520,-19.9227318,-43.9450948
26276350,-22.7083353,-43.4478958
5881270,-23.5383214,-46.6391624
13321443,-23.1989983,-47.2913682
13256370,-23.0978173,-46.8412392
62595000,-2.9201379,-40.1759601
54735255,-8.0021783,-35.0503494
45445000,-13.9438142,-39.1060917
8081040,-23.5383214,-46.6391624
78480000,-14.825938,-56.42357
26460400,-22.6512506,-43.6499226
29043395,-20.3200917,-40.3376682
36016300,-21.7317569,-43.3909314
56260000,-7.649399,-40.1463917
75345000,-16.7662673,-49.4339424
6310160,-23.5313916,-46.8611997
67120455,-1.3844893,-48.433755
11618342,-23.7793714,-45.6172802
6600180,-23.5217186,-46.9274298
46190000,-13.4386943,-42.2397842
11335010,-23.9664177,-46.3861401
40340765,-12.9822499,-38.4812772
31748133,-19.9227318,-43.9450948
14730000,-20.9066741,-48.6395434
86700420,-23.4060078,-51.4569965
32675824,-19.9368902,-44.1340431
8390370,-23.5383214,-46.6391624
16400055,-21.6725027,-49.7487794
88320000,-26.8696011,-48.7858
58910000,-6.7250958,-38.4572096
14900000,-21.5955933,-48.8162579
28912066,-22.8354464,-42.0287155
34800000,-19.8969683,-43.670217
59108120,-5.8193078,-35.2126281
11900000,-24.4897144,-47.846226
30860330,-19.9227318,-43.9450948
4367090,-23.6495709,-46.6674678
61601330,-3.7505052,-38.6072837
87040000,-23.425269,-51.9382078
3385005,-23.5848052,-46.526778
17504072,-22.2172002,-49.9500061
74946868,-16.8020159,-49.3537439
41500740,-12.9822499,-38.4812772
5280120,-23.5383214,-46.6391624
55750000,-7.8491904,-35.7595952
27601510,-22.2326385,-43.8863929
93222370,-29.8218943,-51.1422456
13015201,-22.9038521,-47.0570297
22291090,-22.9080777,-43.1790268
40300180,-12.9822499,-38.4812772
4470260,-23.7106124,-46.6604591
24800101,-22.7805,-42.9306
58071470,-7.1745502,-34.8060479
33010470,-21.2082547,-43.7696844
38037010,-19.8029911,-47.9256899
75110280,-16.2631455,-48.9486238
31515350,-19.9227318,-43.9450948
8230370,-23.5383214,-46.6391624
33913110,-19.7842827,-44.0272101
4104080,-23.5383214,-46.6391624
49092470,-10.9126637,-37.0780531
50760025,-8.0688759,-34.9198572
96822050,-29.714209,-52.4285807
57062570,-9.6015168,-35.7591149
12247190,-23.1381116,-45.7832236
5501000,-23.5707416,-46.7057534
36052510,-21.7317569,-43.3909314
89115001,-26.9217128,-48.9499872
64660000,-6.8432989,-40.6238376
61640060,-3.7505052,-38.6072837
53150005,-8.0102001,-34.8777267
13207780,-23.1814232,-46.8962348
37014360,-21.5565914,-45.4340674
54260531,-8.1165339,-35.0199865
13480012,-22.5491704,-47.4114475
71065201,-15.8422402,-47.9743066
90520100,-30.0159645,-51.1797903
14170690,-21.1198353,-48.00996
64000540,-5.0902277,-42.8129529
91450370,-30.0324999,-51.2303767
32013650,-19.9158038,-44.0829025
41200070,-12.9822499,-38.4812772
45990108,-17.5199253,-39.7905818
26585400,-22.776931,-43.439982
60540125,-3.7931434,-38.6146124
35500432,-20.1597921,-44.8739341
13474189,-22.7167917,-47.2941442
3081015,-23.532221,-46.5756541
72610428,-15.7508868,-47.9250462
5750000,-23.6160702,-46.7478739
13400970,-22.7480755,-47.6283499
65723000,-4.6315929,-44.7617508
53405150,-7.9340069,-34.868407
86046430,-23.3112878,-51.1595023
8490011,-23.5383214,-46.6391624
41321495,-12.9822499,-38.4812772
14406355,-20.5413647,-47.4237393
64001300,-5.0902277,-42.8129529
64000250,-5.0902277,-42.8129529
51340210,-8.1147847,-34.954844
8473450,-23.5383214,-46.6391624
53625200,-7.8556278,-34.905521
13010111,-22.9056391,-47.059564
58178000,-6.4631928,-36.2058644
31810390,-19.9227318,-43.9450948
83005410,-25.539049,-49.2032071
89806459,-27.1056204,-53.399227
77475000,-12.93363,-49.8266761
69049330,1.9635842,-67.7824958
23550354,-22.9080777,-43.1790268
62020390,-3.6815246,-40.3564673
95535000,-29.5745837,-50.0613145
3718090,-23.5383214,-46.6391624
33230127,-19.5911271,-43.9097323
6182110,-23.5299744,-46.7825411
51170570,-8.095057,-34.9108565
62600000,-3.6939401,-39.577817
81070060,-25.4944375,-49.284271
38400050,-18.8941408,-48.2622678
48705000,-11.5338665,-39.0802106
60813585,-3.7808978,-38.484806
9015320,-23.6661987,-46.518317
5888020,-23.5383214,-46.6391624
5170000,-23.5383214,-46.6391624
8431640,-23.5383214,-46.6391624
40820030,-12.9822499,-38.4812772
60175250,-3.7324677,-38.4855299
72225202,-15.7508868,-47.9250462
25040360,-22.7762994,-43.2945163
64980000,-10.4558408,-45.1793913
59069470,-5.8193078,-35.2126281
45051495,-14.8570284,-40.8544709
20735130,-22.9080777,-43.1790268
4334150,-23.5383214,-46.6391624
23025037,-22.9080777,-43.1790268
72876060,-16.1209158,-48.0016705
86020001,-23.3112878,-51.1595023
3360015,-23.5383214,-46.6391624
39340000,-16.6838333,-44.3639154
65068380,-2.5295265,-44.2963942
72251609,-15.7508868,-47.9250462
60863750,-3.8240229,-38.5185879
52031080,-8.0380241,-34.8794998
63020350,-7.2261732,-39.3242228
12575164,-22.851552,-45.2340924
20080002,-22.9080777,-43.1790268
17519252,-22.2172002,-49.9500061
69918464,-9.133307,-68.584657
90850180,-30.0613661,-51.223334
25036460,-22.7762994,-43.2945163
58040261,-7.1745502,-34.8060479
55608600,-8.1248256,-35.2787378
8295400,-23.5383214,-46.6391624
41342672,-12.9822499,-38.4812772
39803017,-17.8661752,-41.5051729
86038635,-23.3112878,-51.1595023
38610271,-16.385645,-46.9089543
24743110,-22.8651033,-43.0667223
65888000,-6.8056699,-44.6496981
35057480,-18.8338102,-41.965833
76900808,-10.8778148,-61.9277854
85720202,-25.2945685,-54.0923949
65480000,-3.4446353,-44.7802079
25036290,-22.7762994,-43.2945163
59965000,-6.4139933,-38.0135133
76963544,-11.4221581,-61.4581577
25266360,-22.7762994,-43.2945163
47960970,-12.0048892,-44.6954175
35020820,-18.8338102,-41.965833
7110000,-23.468591,-46.5266824
41480300,-12.9822499,-38.4812772
13295164,-23.1675493,-47.052952
9370620,-23.6818722,-46.4655555
64150000,-3.7150636,-42.5547925
3071050,-23.5383214,-46.6391624
26530000,-22.8033591,-43.4163428
74356042,-16.680882,-49.2532691
24470230,-22.7994234,-43.0477697
79004410,-20.4494839,-54.6081159
18606020,-22.8762406,-48.4248649
59330000,-6.0558373,-37.0344055
58055254,-7.1745502,-34.8060479
45600812,-14.7578682,-39.4800568
29101280,-20.3410713,-40.2844161
74045040,-16.680882,-49.2532691
24465600,-22.8651033,-43.0667223
60410220,-3.764816,-38.5441451
15080180,-20.8125851,-49.3804212
5836170,-23.5383214,-46.6391624
13271060,-22.9942809,-47.0048233
60750040,-3.8341992,-38.5571228
30360452,-19.9227318,-43.9450948
27966710,-22.3902639,-41.8177644
89805754,-27.1056204,-53.399227
29113150,-20.3749156,-40.3493845
59470000,-5.8178767,-35.8246875
8031760,-23.5088339,-46.4236352
35700173,-19.3658239,-44.2018861
38010280,-19.7531709,-47.9384625
63400000,-6.6068329,-39.0607192
78559380,-11.9912782,-55.5167097
75680350,-17.7408274,-48.6381465
65044295,-2.558351,-44.266131
88135094,-27.6957174,-48.6891232
65609330,-4.8654201,-43.353664
95032370,-29.1619667,-51.1693835
59015290,-5.8193078,-35.2126281
21380002,-22.9080777,-43.1790268
44800000,-13.2525295,-43.371429
38200034,-20.0182011,-48.9383829
55026100,-8.2636044,-35.9601788
86385000,-23.1145913,-50.181554
4160000,-23.5383214,-46.6391624
26086475,-22.7083353,-43.4478958
24753000,-22.8651033,-43.0667223
26170480,-22.7636388,-43.4074203
2302070,-23.4868172,-46.6143395
36770238,-21.3118204,-42.8622128
95700206,-29.1637647,-51.522589
85200126,-24.7680433,-51.7548914
37900296,-20.7158567,-46.6169251
8537050,-23.5325502,-46.3929646
32655088,-19.9703424,-44.1755618
50771460,-8.0907475,-34.9272519
79102220,-20.4494839,-54.6081159
11081300,-23.9335988,-46.3286399
88034480,-27.5973002,-48.5496098
84010550,-25.0156835,-50.1390555
22743051,-22.9276372,-43.3493993
21820170,-22.9080777,-43.1790268
73752430,-15.4295259,-47.6062841
60866625,-3.8291713,-38.5150904
35930016,-19.777257,-43.0098877
95020180,-29.1619667,-51.1693835
8130460,-23.5383214,-46.6391624
31535510,-19.9227318,-43.9450948
36202764,-21.206199,-43.7688642
59082420,-5.8193078,-35.2126281
52291230,-7.9904663,-34.9325047
13660021,-21.853814,-47.4787764
3442000,-23.5383214,-46.6391624
9195660,-23.7672489,-46.3727555
37130031,-21.4279837,-45.9465521
45600390,-14.7578682,-39.4800568
72725225,-15.7508868,-47.9250462
7143515,-23.4547216,-46.4772698
40231181,-12.9822499,-38.4812772
85507050,-26.2088182,-52.674609
12916400,-22.9370637,-46.5548847
81900430,-25.4944375,-49.284271
1401000,-23.5383214,-46.6391624
58112224,-7.1460302,-34.9489279
85460000,-25.4335153,-52.9082862
36205114,-21.206199,-43.7688642
61901050,-3.8785903,-38.6196492
8451000,-23.5350734,-46.4010246
33230270,-19.5911271,-43.9097323
3364010,-23.5383214,-46.6391624
96412520,-31.329934,-54.0909549
24716380,-22.8651033,-43.0667223
9751520,-23.7080345,-46.5506747
41275480,-12.9822499,-38.4812772
44864226,-11.3006741,-41.8515932
38706502,-18.5974894,-46.5233256
95680238,-29.3727647,-50.8009902
86700025,-23.4060078,-51.4569965
91140290,-30.0324999,-51.2303767
36414040,-20.5015168,-43.8564586
35900755,-19.6395458,-43.2357217
24473295,-22.8651033,-43.0667223
20550120,-22.9080777,-43.1790268
91225230,-30.0324999,-51.2303767
36085450,-21.7317569,-43.3909314
31720300,-19.8315762,-43.9547337
86430000,-23.2914468,-50.0673307
1306000,-23.5383214,-46.6391624
13484500,-22.5491704,-47.4114475
20770130,-22.8918914,-43.2874637
38401140,-18.8941408,-48.2622678
54100150,-8.1165339,-35.0199865
56360000,-8.511085,-40.9990454
23815550,-22.870807,-43.7639969
80620210,-25.4944375,-49.284271
5791080,-23.5383214,-46.6391624
38412108,-18.8941408,-48.2622678
62170000,-3.9052907,-40.7452518
11770270,-24.3143617,-46.9937361
50731020,-8.0442935,-34.9291887
48012020,-12.1637841,-38.4306738
83030200,-25.539049,-49.2032071
25070330,-22.7762994,-43.2945163
6317010,-23.5313916,-46.8611997
96075786,-31.7273327,-52.3165346
59140360,-5.8791223,-35.217349
87301080,-24.0399361,-52.3815404
55012530,-8.2636044,-35.9601788
31170210,-19.8869893,-43.9241717
48022050,-12.1637841,-38.4306738
14401150,-20.5381768,-47.4009795
4742001,-23.65016,-46.6998448
32670540,-19.957135,-44.1545598
81030100,-25.4944375,-49.284271
48902804,-9.4336959,-40.5068201
6311001,-23.5212327,-46.845029
13390156,-22.8365387,-47.606651
9990110,-23.6864225,-46.5919608
24425225,-22.8651033,-43.0667223
54525270,-8.2466957,-34.99609
14015080,-21.183561,-47.8044911
50630490,-8.0582184,-34.9218926
45026145,-14.8570284,-40.8544709
9240410,-23.6298339,-46.5216223
13090766,-22.9056391,-47.059564
87706080,-23.0846213,-52.4386319
89030001,-26.9016337,-49.0775726
91750060,-30.0324999,-51.2303767
60741575,-3.7917793,-38.5375331
78099899,-15.5986686,-56.0991301
29900555,-19.3670787,-40.0640733
23812205,-22.870807,-43.7639969
2325001,-23.4507584,-46.5848305
1539000,-23.5383214,-46.6391624
78117400,-15.6388381,-56.1017646
7090000,-23.4680237,-46.533707
18807564,-23.1979752,-49.3853531
52090121,-8.0183115,-34.926913
36780000,-21.3143729,-42.8601575
58807375,-6.7792506,-38.2384368
31950330,-19.9227318,-43.9450948
21825090,-22.9080777,-43.1790268
59612300,-5.1506216,-37.3640177
99062030,-28.2758324,-52.3885667
93225130,-29.8218943,-51.1422456
18682050,-22.599819,-48.7806964
88400000,-27.4416461,-49.5943441
60440104,-3.7590954,-38.5695584
58033390,-7.1745502,-34.8060479
30180100,-19.9254654,-43.9392749
51130280,-7.5617238,-34.9952357
26193050,-22.7636388,-43.4074203
12071350,-23.0494273,-45.5667506
2405050,-23.5383214,-46.6391624
18080695,-23.4867907,-47.4547359
25570140,-22.7839756,-43.3457664
78075630,-15.5986686,-56.0991301
9862305,-23.7018153,-46.5838632
59600370,-5.1506216,-37.3640177
90620130,-30.0530578,-51.2020082
62860000,-4.0340773,-38.2925737
21930130,-22.9080777,-43.1790268
40303300,-12.9822499,-38.4812772
66630520,-1.45056,-48.4682453
80540030,-25.4944375,-49.284271
71715070,-15.7508868,-47.9250462
5832230,-23.5383214,-46.6391624
41235605,-12.9822499,-38.4812772
12467026,-22.7191088,-45.5656714
31814030,-19.9227318,-43.9450948
47600000,-13.2589872,-43.433775
85851010,-25.5475591,-54.585201
85610000,-19.8876863,-43.9410402
95900718,-29.4545786,-51.9756404
5084000,-23.5383214,-46.6391624
74465420,-16.680882,-49.2532691
11633036,-23.8316822,-45.3919449
65306265,-3.6600852,-45.3659988
4001082,-23.5383214,-46.6391624
59091250,-5.8193078,-35.2126281
28080420,-21.7475682,-41.3227537
78130693,-15.7087221,-56.1309731
82900300,-25.4944375,-49.284271
21940005,-22.8094591,-43.2073073
24859512,-22.7805,-42.9306
74075220,-16.680882,-49.2532691
61921180,-3.8617253,-38.6543596
52040010,-8.0309195,-34.8820877
41500660,-12.9822499,-38.4812772
35592218,-20.0236286,-45.5427842
45210054,-13.8611251,-40.1155716
38613494,-16.385645,-46.9089543
18609230,-22.8762406,-48.4248649
15501105,-20.4101588,-49.9765112
29108041,-20.3491857,-40.3114137
60833046,-3.79194,-38.4753747
97105380,-29.7053261,-53.7213969
29707130,-19.5395324,-40.6383109
13574040,-22.0328254,-47.8966402
54220140,-8.0744822,-35.0021946
75870000,-18.7688862,-50.9456939
31210570,-19.9227318,-43.9450948
30180121,-19.9227318,-43.9450948
31744186,-19.9227318,-43.9450948
28051190,-21.7858808,-41.33795
88310550,-26.892077,-48.700572
63050310,-7.2261732,-39.3242228
2856170,-23.5383214,-46.6391624
41200840,-12.9822499,-38.4812772
57073116,-9.6122789,-35.7379114
45005202,-14.8570284,-40.8544709
19061450,-22.0803639,-51.383875
85813390,-24.9554996,-53.4560544
21220000,-22.8479169,-43.3115299
49050240,-10.9126637,-37.0780531
6144300,-23.5299744,-46.7825411
25570341,-22.7839756,-43.3457664
53401914,-7.9340069,-34.868407
88460000,-27.5827211,-48.9829464
13179022,-22.85657,-47.16179
88310004,-26.9267078,-48.696164
60175230,-3.7322067,-38.4860594
21351021,-22.874168,-43.3408772
50710510,-8.0479065,-34.9071347
41810045,-12.9980024,-38.4530833
18545104,-23.2342137,-47.5227418
65901520,-5.528213,-47.4834695
24732490,-22.8651033,-43.0667223
21921025,-22.9080777,-43.1790268
88345200,-27.0051216,-48.6571548
5846390,-23.6540972,-46.744921
74645140,-16.680882,-49.2532691
11347515,-23.9664177,-46.3861401
24310070,-22.8661647,-43.1157974
25060350,-22.7762994,-43.2945163
22260020,-22.9080777,-43.1790268
14025386,-21.1888194,-47.8103846
84600180,-26.2273875,-51.0842792
80020210,-25.4944375,-49.284271
65073500,-2.5295265,-44.2963942
59094520,-5.8193078,-35.2126281
79032340,-20.4494839,-54.6081159
6013060,-23.5300284,-46.7769278
74485290,-16.680882,-49.2532691
1326000,-23.5383214,-46.6391624
72130613,-15.7508868,-47.9250462
